order_id,assigned,created,delivered,picked,city,service_type,pickup_lat,pickup_lon,drop_lat,drop_lon,created_at,promised_at,delivered_at,distance_km,eta_minutes,is_late,pickup_hour,temp_c,rain_mm,wind_kmph
O4745,2025-07-24 15:35:00,2025-07-24 15:34:00,2025-07-24 16:02:00,2025-07-24 15:43:00,LHR,food,31.48157,74.32432,31.5152633794246,74.37025195785426,2025-07-24 15:34:00,2025-07-24 16:34:00,2025-07-24 16:02:00,12.26,28.4,0,2025-07-24 15:00:00,33.7,0.56,5
O4746,2025-07-24 14:54:00,2025-07-24 14:52:00,2025-07-24 15:22:00,2025-07-24 14:59:00,ISB,food,33.72494,73.06953,33.75695854993814,73.10219131862382,2025-07-24 14:52:00,2025-07-24 15:32:00,2025-07-24 15:22:00,14.47,30.7,0,2025-07-24 14:00:00,24.6,0.0,14
O4747,2025-07-24 09:25:00,2025-07-24 09:24:00,2025-07-24 09:54:00,2025-07-24 09:32:00,ISB,food,33.67862,73.0994,33.71198080535942,73.12546453752667,2025-07-24 09:24:00,2025-07-24 10:04:00,2025-07-24 09:54:00,6.69,30.4,0,2025-07-24 09:00:00,28.6,0.0,14
O4748,2025-07-24 17:21:00,2025-07-24 17:17:00,2025-07-24 17:29:00,2025-07-24 17:26:00,KHI,food,24.86384,67.08793,24.91073698162447,67.11866705631246,2025-07-24 17:17:00,2025-07-24 18:02:00,2025-07-24 17:29:00,6.26,12.0,0,2025-07-24 17:00:00,30.6,0.0,13
O4749,2025-07-24 09:13:00,2025-07-24 09:10:00,2025-07-24 09:42:00,2025-07-24 09:22:00,KHI,food,24.93339,67.05041,24.94880364400983,67.08595217403875,2025-07-24 09:10:00,2025-07-24 09:50:00,2025-07-24 09:42:00,8.48,32.7,0,2025-07-24 09:00:00,29.2,0.0,3
O475,2025-07-03 10:12:00,2025-07-03 10:09:00,2025-07-03 10:26:00,2025-07-03 10:18:00,ISB,food,33.70425,73.09784,33.74665071112185,73.13006819441568,2025-07-03 10:09:00,2025-07-03 10:54:00,2025-07-03 10:26:00,8.07,17.1,0,2025-07-03 10:00:00,27.0,0.0,8
O4750,2025-07-24 20:47:00,2025-07-24 20:45:00,2025-07-24 21:18:00,2025-07-24 20:52:00,KHI,food,24.88398,67.06202,24.93231066025596,67.10592740778615,2025-07-24 20:45:00,2025-07-24 21:25:00,2025-07-24 21:18:00,9.97,33.6,0,2025-07-24 20:00:00,35.4,0.0,6
O4751,2025-07-24 21:02:00,2025-07-24 21:01:00,2025-07-24 21:28:00,2025-07-24 21:10:00,LHR,parcel,31.45971,74.33631,31.49496403667093,74.37525285871176,2025-07-24 21:01:00,2025-07-24 22:01:00,2025-07-24 21:28:00,12.87,27.9,0,2025-07-24 21:00:00,25.7,0.0,14
O4752,2025-07-24 12:33:00,2025-07-24 12:32:00,2025-07-24 13:10:00,2025-07-24 12:38:00,ISB,food,33.6877,73.05026,33.71956388848576,73.09796220649265,2025-07-24 12:32:00,2025-07-24 13:32:00,2025-07-24 13:10:00,13.13,38.2,0,2025-07-24 12:00:00,23.4,0.0,2
O4753,2025-07-24 15:43:00,2025-07-24 15:42:00,2025-07-24 16:15:00,2025-07-24 15:48:00,LHR,food,31.54696,74.26893,31.584040237844377,74.28959825285244,2025-07-24 15:42:00,2025-07-24 16:42:00,2025-07-24 16:15:00,11.02,33.5,0,2025-07-24 15:00:00,33.7,0.56,5
O4754,2025-07-24 10:14:00,2025-07-24 10:10:00,2025-07-24 10:20:00,2025-07-24 10:22:00,KHI,parcel,24.89568,67.01502,24.9110897103586,67.04544351456364,2025-07-24 10:10:00,2025-07-24 10:55:00,2025-07-24 10:20:00,2.17,10.8,0,2025-07-24 10:00:00,30.0,0.0,5
O4755,2025-07-24 13:30:00,2025-07-24 13:27:00,2025-07-24 13:57:00,2025-07-24 13:36:00,LHR,food,31.5026,74.30183,31.548578292397732,74.32513428775972,2025-07-24 13:27:00,2025-07-24 13:57:00,2025-07-24 13:57:00,11.05,30.5,0,2025-07-24 13:00:00,26.2,0.0,14
O4756,2025-07-24 11:20:00,2025-07-24 11:18:00,2025-07-24 11:29:00,2025-07-24 11:26:00,ISB,parcel,33.7193,73.05631,33.735498084276834,73.09111281105795,2025-07-24 11:18:00,2025-07-24 11:58:00,2025-07-24 11:29:00,2.3,11.2,0,2025-07-24 11:00:00,26.6,0.0,14
O4757,2025-07-24 18:57:00,2025-07-24 18:53:00,2025-07-24 19:03:00,2025-07-24 19:04:00,KHI,food,24.92347,67.04228,24.93480754226087,67.07119549657932,2025-07-24 18:53:00,2025-07-24 19:38:00,2025-07-24 19:03:00,4.43,10.6,0,2025-07-24 18:00:00,37.5,0.0,5
O4758,2025-07-24 19:39:00,2025-07-24 19:37:00,2025-07-24 20:11:00,2025-07-24 19:48:00,KHI,food,24.87425,67.05651,24.921448493053973,67.07422864700273,2025-07-24 19:37:00,2025-07-24 20:07:00,2025-07-24 20:11:00,9.03,35.0,1,2025-07-24 19:00:00,27.4,0.0,6
O4759,2025-07-24 12:34:00,2025-07-24 12:31:00,2025-07-24 12:48:00,2025-07-24 12:40:00,ISB,food,33.70489,73.03073,33.73289882373863,73.04908558905066,2025-07-24 12:31:00,2025-07-24 13:01:00,2025-07-24 12:48:00,7.89,17.4,0,2025-07-24 12:00:00,23.4,0.0,2
O476,2025-07-03 16:52:00,2025-07-03 16:48:00,2025-07-03 17:00:00,2025-07-03 16:58:00,LHR,grocery,31.57407,74.2925,31.59508786719162,74.31310139672563,2025-07-03 16:48:00,2025-07-03 17:48:00,2025-07-03 17:00:00,7.29,12.3,0,2025-07-03 16:00:00,24.5,0.0,10
O4760,2025-07-24 20:33:00,2025-07-24 20:31:00,2025-07-24 20:50:00,2025-07-24 20:39:00,LHR,parcel,31.45556,74.31224,31.47366623248031,74.3375757857746,2025-07-24 20:31:00,2025-07-24 21:01:00,2025-07-24 20:50:00,7.28,19.3,0,2025-07-24 20:00:00,28.3,0.0,7
O4761,2025-07-24 17:21:00,2025-07-24 17:20:00,2025-07-24 17:52:00,2025-07-24 17:30:00,ISB,grocery,33.71121,73.06139,33.74548938697686,73.09376272035799,2025-07-24 17:20:00,2025-07-24 17:50:00,2025-07-24 17:52:00,12.38,32.1,1,2025-07-24 17:00:00,31.1,0.84,6
O4762,2025-07-24 09:22:00,2025-07-24 09:20:00,2025-07-24 09:42:00,2025-07-24 09:27:00,ISB,food,33.71358,73.01028,33.72721090713073,73.03947665622084,2025-07-24 09:20:00,2025-07-24 10:00:00,2025-07-24 09:42:00,10.1,22.6,0,2025-07-24 09:00:00,28.6,0.0,14
O4763,2025-07-24 09:27:00,2025-07-24 09:25:00,2025-07-24 10:02:00,2025-07-24 09:32:00,KHI,parcel,24.80582,67.11618,24.82111703811979,67.16465887692193,2025-07-24 09:25:00,2025-07-24 09:55:00,2025-07-24 10:02:00,11.08,37.5,1,2025-07-24 09:00:00,29.2,0.0,3
O4764,2025-07-24 09:42:00,2025-07-24 09:41:00,2025-07-24 09:46:00,2025-07-24 09:51:00,KHI,parcel,24.91035,67.07784,24.945530209234697,67.09085746962438,2025-07-24 09:41:00,2025-07-24 10:41:00,2025-07-24 09:46:00,1.05,5.7,0,2025-07-24 09:00:00,29.2,0.0,3
O4765,2025-07-24 20:30:00,2025-07-24 20:28:00,2025-07-24 20:55:00,2025-07-24 20:39:00,LHR,grocery,31.55267,74.2562,31.56455833265984,74.28037242336808,2025-07-24 20:28:00,2025-07-24 21:28:00,2025-07-24 20:55:00,11.06,27.4,0,2025-07-24 20:00:00,28.3,0.0,7
O4766,2025-07-24 09:42:00,2025-07-24 09:40:00,2025-07-24 09:59:00,2025-07-24 09:47:00,KHI,parcel,24.83709,67.01287,24.88225934588917,67.03293400460515,2025-07-24 09:40:00,2025-07-24 10:40:00,2025-07-24 09:59:00,4.84,19.2,0,2025-07-24 09:00:00,29.2,0.0,3
O4767,2025-07-24 09:13:00,2025-07-24 09:12:00,2025-07-24 09:18:00,2025-07-24 09:20:00,LHR,parcel,31.5503,74.28774,31.58558169448217,74.331192806835,2025-07-24 09:12:00,2025-07-24 09:42:00,2025-07-24 09:18:00,2.13,6.5,0,2025-07-24 09:00:00,30.3,0.0,10
O4768,2025-07-24 13:30:00,2025-07-24 13:29:00,2025-07-24 13:43:00,2025-07-24 13:38:00,ISB,food,33.7252,73.05014,33.74918804434278,73.08839399042373,2025-07-24 13:29:00,2025-07-24 14:14:00,2025-07-24 13:43:00,4.59,14.6,0,2025-07-24 13:00:00,24.0,0.0,12
O4769,2025-07-24 15:26:00,2025-07-24 15:25:00,2025-07-24 15:42:00,2025-07-24 15:35:00,LHR,grocery,31.47533,74.31643,31.489265943690583,74.33149050931378,2025-07-24 15:25:00,2025-07-24 16:05:00,2025-07-24 15:42:00,10.94,17.7,0,2025-07-24 15:00:00,33.7,0.56,5
O477,2025-07-03 21:34:00,2025-07-03 21:33:00,2025-07-03 21:49:00,2025-07-03 21:42:00,KHI,parcel,24.83206,67.02954,24.85857033281109,67.0486511336647,2025-07-03 21:33:00,2025-07-03 22:03:00,2025-07-03 21:49:00,6.2,16.2,0,2025-07-03 21:00:00,26.3,1.81,6
O4770,2025-07-24 15:24:00,2025-07-24 15:21:00,2025-07-24 15:42:00,2025-07-24 15:31:00,LHR,food,31.55362,74.29166,31.58416644874992,74.33015303196191,2025-07-24 15:21:00,2025-07-24 16:21:00,2025-07-24 15:42:00,8.41,21.8,0,2025-07-24 15:00:00,33.7,0.56,5
O4771,2025-07-24 08:24:00,2025-07-24 08:21:00,2025-07-24 08:49:00,2025-07-24 08:32:00,LHR,grocery,31.53401,74.33207,31.55120002199016,74.34663841688777,2025-07-24 08:21:00,2025-07-24 08:51:00,2025-07-24 08:49:00,12.81,28.5,0,2025-07-24 08:00:00,26.8,0.0,13
O4772,2025-07-24 15:25:00,2025-07-24 15:23:00,2025-07-24 15:46:00,2025-07-24 15:30:00,LHR,grocery,31.48129,74.2834,31.508538998851648,74.32624331633221,2025-07-24 15:23:00,2025-07-24 15:53:00,2025-07-24 15:46:00,11.09,23.3,0,2025-07-24 15:00:00,33.7,0.56,5
O4773,2025-07-24 18:59:00,2025-07-24 18:57:00,2025-07-24 19:11:00,2025-07-24 19:06:00,ISB,grocery,33.73276,73.07084,33.74872279215348,73.10471622230286,2025-07-24 18:57:00,2025-07-24 19:42:00,2025-07-24 19:11:00,3.53,14.1,0,2025-07-24 18:00:00,31.8,0.0,8
O4774,2025-07-24 19:18:00,2025-07-24 19:17:00,2025-07-24 20:00:00,2025-07-24 19:25:00,ISB,parcel,33.67018,73.09975,33.68936086472939,73.12042673573127,2025-07-24 19:17:00,2025-07-24 20:02:00,2025-07-24 20:00:00,14.77,43.1,0,2025-07-24 19:00:00,26.4,0.0,3
O4775,2025-07-24 17:16:00,2025-07-24 17:12:00,2025-07-24 17:17:00,2025-07-24 17:23:00,ISB,grocery,33.71712,73.08142,33.74307464322645,73.0948628430483,2025-07-24 17:12:00,2025-07-24 17:52:00,2025-07-24 17:17:00,2.69,2.7,0,2025-07-24 17:00:00,31.1,0.84,6
O4776,2025-07-24 09:30:00,2025-07-24 09:26:00,2025-07-24 09:31:00,2025-07-24 09:39:00,LHR,food,31.56679,74.29034,31.597790206882497,74.32685396811074,2025-07-24 09:26:00,2025-07-24 10:06:00,2025-07-24 09:31:00,3.4,4.3,0,2025-07-24 09:00:00,30.3,0.0,10
O4777,2025-07-24 10:15:00,2025-07-24 10:14:00,2025-07-24 10:20:00,2025-07-24 10:24:00,KHI,food,24.86773,67.00951,24.88236402089913,67.05202598277086,2025-07-24 10:14:00,2025-07-24 10:44:00,2025-07-24 10:20:00,1.44,6.6,0,2025-07-24 10:00:00,30.0,0.0,5
O4778,2025-07-24 16:27:00,2025-07-24 16:23:00,2025-07-24 16:47:00,2025-07-24 16:32:00,KHI,food,24.94549,67.05093,24.98509329525821,67.08394446809437,2025-07-24 16:23:00,2025-07-24 16:53:00,2025-07-24 16:47:00,11.42,24.6,0,2025-07-24 16:00:00,30.1,0.0,8
O4779,2025-07-24 15:47:00,2025-07-24 15:45:00,2025-07-24 16:07:00,2025-07-24 15:56:00,ISB,food,33.66334,73.08089,33.6995647894173,73.09752855567734,2025-07-24 15:45:00,2025-07-24 16:25:00,2025-07-24 16:07:00,11.69,22.3,0,2025-07-24 15:00:00,27.4,0.0,12
O478,2025-07-03 10:22:00,2025-07-03 10:18:00,2025-07-03 10:33:00,2025-07-03 10:28:00,ISB,grocery,33.70372,73.02035,33.71995006491462,73.06556687611494,2025-07-03 10:18:00,2025-07-03 10:48:00,2025-07-03 10:33:00,6.77,15.5,0,2025-07-03 10:00:00,27.0,0.0,8
O4780,2025-07-24 09:13:00,2025-07-24 09:11:00,2025-07-24 09:19:00,2025-07-24 09:20:00,ISB,grocery,33.74213,73.09146,33.774246033027794,73.12673897076608,2025-07-24 09:11:00,2025-07-24 10:11:00,2025-07-24 09:19:00,4.62,8.8,0,2025-07-24 09:00:00,28.6,0.0,14
O4781,2025-07-24 11:34:00,2025-07-24 11:31:00,2025-07-24 11:42:00,2025-07-24 11:41:00,ISB,grocery,33.72238,73.00464,33.75435549800392,73.02836294938952,2025-07-24 11:31:00,2025-07-24 12:01:00,2025-07-24 11:42:00,5.81,11.9,0,2025-07-24 11:00:00,26.6,0.0,14
O4782,2025-07-24 11:39:00,2025-07-24 11:37:00,2025-07-24 12:15:00,2025-07-24 11:46:00,KHI,parcel,24.88381,67.04408,24.9004055368945,67.07885036587746,2025-07-24 11:37:00,2025-07-24 12:07:00,2025-07-24 12:15:00,14.77,38.4,1,2025-07-24 11:00:00,30.9,0.0,6
O4783,2025-07-24 10:44:00,2025-07-24 10:40:00,2025-07-24 10:56:00,2025-07-24 10:50:00,LHR,parcel,31.53231,74.30113,31.579988767428635,74.33581508175835,2025-07-24 10:40:00,2025-07-24 11:10:00,2025-07-24 10:56:00,2.21,16.8,0,2025-07-24 10:00:00,30.9,0.0,4
O4784,2025-07-24 18:28:00,2025-07-24 18:27:00,2025-07-24 19:10:00,2025-07-24 18:35:00,KHI,grocery,24.8397,67.01733,24.883686644352213,67.05497764346612,2025-07-24 18:27:00,2025-07-24 19:07:00,2025-07-24 19:10:00,12.38,44.0,1,2025-07-24 18:00:00,37.5,0.0,5
O4785,2025-07-24 19:54:00,2025-07-24 19:52:00,2025-07-24 20:07:00,2025-07-24 20:00:00,ISB,grocery,33.74021,73.07451,33.7523327946247,73.08769281941031,2025-07-24 19:52:00,2025-07-24 20:37:00,2025-07-24 20:07:00,6.18,15.4,0,2025-07-24 19:00:00,26.4,0.0,3
O4786,2025-07-24 16:52:00,2025-07-24 16:48:00,2025-07-24 17:21:00,2025-07-24 17:01:00,KHI,grocery,24.83928,67.05413,24.88860326169211,67.06599275044992,2025-07-24 16:48:00,2025-07-24 17:33:00,2025-07-24 17:21:00,12.06,33.5,0,2025-07-24 16:00:00,30.1,0.0,8
O4787,2025-07-24 16:37:00,2025-07-24 16:35:00,2025-07-24 17:00:00,2025-07-24 16:42:00,KHI,parcel,24.92746,67.12226,24.937828305046903,67.14837956376347,2025-07-24 16:35:00,2025-07-24 17:05:00,2025-07-24 17:00:00,7.71,25.4,0,2025-07-24 16:00:00,30.1,0.0,8
O4788,2025-07-24 11:47:00,2025-07-24 11:46:00,2025-07-24 12:18:00,2025-07-24 11:56:00,KHI,parcel,24.93583,67.02754,24.95311764488933,67.04186266959,2025-07-24 11:46:00,2025-07-24 12:46:00,2025-07-24 12:18:00,13.85,32.4,0,2025-07-24 11:00:00,30.9,0.0,6
O4789,2025-07-24 20:01:00,2025-07-24 19:58:00,2025-07-24 20:53:00,2025-07-24 20:08:00,KHI,food,24.81536,67.08885,24.83665191313532,67.13474790549598,2025-07-24 19:58:00,2025-07-24 20:58:00,2025-07-24 20:53:00,14.02,55.8,0,2025-07-24 19:00:00,27.4,0.0,6
O479,2025-07-03 10:30:00,2025-07-03 10:27:00,2025-07-03 10:34:00,2025-07-03 10:38:00,ISB,food,33.65131,73.01717,33.687460580123734,73.0281889076694,2025-07-03 10:27:00,2025-07-03 10:57:00,2025-07-03 10:34:00,4.1,7.5,0,2025-07-03 10:00:00,27.0,0.0,8
O4790,2025-07-24 16:29:00,2025-07-24 16:27:00,2025-07-24 16:54:00,2025-07-24 16:34:00,KHI,parcel,24.8474,67.14974,24.86644171431172,67.16784240271737,2025-07-24 16:27:00,2025-07-24 17:12:00,2025-07-24 16:54:00,11.37,27.3,0,2025-07-24 16:00:00,30.1,0.0,8
O4791,2025-07-24 10:58:00,2025-07-24 10:56:00,2025-07-24 11:26:00,2025-07-24 11:07:00,KHI,parcel,24.82506,67.00989,24.840788611410986,67.04917495749531,2025-07-24 10:56:00,2025-07-24 11:36:00,2025-07-24 11:26:00,8.86,30.2,0,2025-07-24 10:00:00,30.0,0.0,5
O4792,2025-07-24 15:17:00,2025-07-24 15:13:00,2025-07-24 15:20:00,2025-07-24 15:22:00,LHR,grocery,31.58429,74.30899,31.617078695731944,74.35550292180082,2025-07-24 15:13:00,2025-07-24 15:58:00,2025-07-24 15:20:00,3.85,7.9,0,2025-07-24 15:00:00,33.7,0.56,5
O4793,2025-07-24 13:30:00,2025-07-24 13:26:00,2025-07-24 13:31:00,2025-07-24 13:35:00,ISB,parcel,33.65918,73.04772,33.70152219719502,73.08505374148679,2025-07-24 13:26:00,2025-07-24 14:06:00,2025-07-24 13:31:00,4.35,4.3,0,2025-07-24 13:00:00,24.0,0.0,12
O4794,2025-07-24 19:46:00,2025-07-24 19:45:00,2025-07-24 19:58:00,2025-07-24 19:51:00,ISB,grocery,33.66807,73.05089,33.70143673123795,73.08613724586786,2025-07-24 19:45:00,2025-07-24 20:15:00,2025-07-24 19:58:00,1.87,13.7,0,2025-07-24 19:00:00,26.4,0.0,3
O4795,2025-07-24 16:15:00,2025-07-24 16:13:00,2025-07-24 16:38:00,2025-07-24 16:23:00,KHI,food,24.80326,67.0284,24.847089791291005,67.05901567289739,2025-07-24 16:13:00,2025-07-24 16:58:00,2025-07-24 16:38:00,13.6,26.0,0,2025-07-24 16:00:00,30.1,0.0,8
O4796,2025-07-24 13:35:00,2025-07-24 13:33:00,2025-07-24 13:38:00,2025-07-24 13:43:00,LHR,food,31.46018,74.29112,31.48303401122424,74.32510330588313,2025-07-24 13:33:00,2025-07-24 14:18:00,2025-07-24 13:38:00,1.5,3.6,0,2025-07-24 13:00:00,26.2,0.0,14
O4797,2025-07-24 13:52:00,2025-07-24 13:48:00,2025-07-24 14:00:00,2025-07-24 14:00:00,ISB,parcel,33.73345,73.02701,33.74470972213904,73.06823933932812,2025-07-24 13:48:00,2025-07-24 14:33:00,2025-07-24 14:00:00,4.99,12.4,0,2025-07-24 13:00:00,24.0,0.0,12
O4798,2025-07-24 09:56:00,2025-07-24 09:53:00,2025-07-24 10:25:00,2025-07-24 10:02:00,LHR,food,31.58915,74.30187,31.634651422448407,74.33503340186523,2025-07-24 09:53:00,2025-07-24 10:33:00,2025-07-24 10:25:00,8.55,32.0,0,2025-07-24 09:00:00,30.3,0.0,10
O4799,2025-07-24 15:29:00,2025-07-24 15:25:00,2025-07-24 15:30:00,2025-07-24 15:35:00,LHR,grocery,31.54589,74.34869,31.584172908345305,74.3620385763428,2025-07-24 15:25:00,2025-07-24 16:25:00,2025-07-24 15:30:00,2.53,2.6,0,2025-07-24 15:00:00,33.7,0.56,5
O48,2025-07-01 14:36:00,2025-07-01 14:32:00,2025-07-01 15:02:00,2025-07-01 14:44:00,KHI,grocery,24.82796,67.11241,24.85978783875252,67.13057257554186,2025-07-01 14:32:00,2025-07-01 15:17:00,2025-07-01 15:02:00,11.48,30.3,0,2025-07-01 14:00:00,35.3,0.0,8
O480,2025-07-03 10:28:00,2025-07-03 10:27:00,2025-07-03 10:39:00,2025-07-03 10:37:00,ISB,food,33.70459,73.00343,33.721404690031264,73.03341822693338,2025-07-03 10:27:00,2025-07-03 11:12:00,2025-07-03 10:39:00,3.08,12.3,0,2025-07-03 10:00:00,27.0,0.0,8
O4800,2025-07-24 14:17:00,2025-07-24 14:14:00,2025-07-24 14:39:00,2025-07-24 14:26:00,ISB,parcel,33.68304,73.07334,33.69642761432036,73.08847658783182,2025-07-24 14:14:00,2025-07-24 14:44:00,2025-07-24 14:39:00,12.81,25.8,0,2025-07-24 14:00:00,24.6,0.0,14
O4801,2025-07-25 09:15:00,2025-07-25 09:14:00,2025-07-25 09:34:00,2025-07-25 09:23:00,LHR,food,31.56736,74.2761,31.61589947129387,74.32455619704366,2025-07-25 09:14:00,2025-07-25 10:14:00,2025-07-25 09:34:00,10.11,20.6,0,2025-07-25 09:00:00,25.7,0.0,13
O4802,2025-07-25 14:29:00,2025-07-25 14:27:00,2025-07-25 14:42:00,2025-07-25 14:34:00,ISB,grocery,33.70005,73.0793,33.74103712413691,73.125250826512,2025-07-25 14:27:00,2025-07-25 15:07:00,2025-07-25 14:42:00,4.66,15.8,0,2025-07-25 14:00:00,30.8,0.0,6
O4803,2025-07-25 21:28:00,2025-07-25 21:27:00,2025-07-25 22:02:00,2025-07-25 21:36:00,ISB,grocery,33.72398,73.04233,33.74975942068417,73.05376163927643,2025-07-25 21:27:00,2025-07-25 22:07:00,2025-07-25 22:02:00,10.46,35.7,0,2025-07-25 21:00:00,26.3,0.0,14
O4804,2025-07-25 16:25:00,2025-07-25 16:23:00,2025-07-25 16:39:00,2025-07-25 16:32:00,ISB,grocery,33.67512,73.06584,33.722944111672064,73.0823715102201,2025-07-25 16:23:00,2025-07-25 17:08:00,2025-07-25 16:39:00,6.98,16.2,0,2025-07-25 16:00:00,30.8,0.0,4
O4805,2025-07-25 19:37:00,2025-07-25 19:35:00,2025-07-25 20:03:00,2025-07-25 19:42:00,LHR,food,31.48689,74.32552,31.530698471455132,74.37411947294491,2025-07-25 19:35:00,2025-07-25 20:35:00,2025-07-25 20:03:00,10.39,28.8,0,2025-07-25 19:00:00,24.4,0.0,11
O4806,2025-07-25 19:29:00,2025-07-25 19:28:00,2025-07-25 20:22:00,2025-07-25 19:34:00,LHR,parcel,31.55763,74.2981,31.57521909822187,74.32875286190166,2025-07-25 19:28:00,2025-07-25 20:08:00,2025-07-25 20:22:00,14.03,54.5,1,2025-07-25 19:00:00,24.4,0.0,11
O4807,2025-07-25 11:41:00,2025-07-25 11:39:00,2025-07-25 12:22:00,2025-07-25 11:50:00,LHR,grocery,31.50425,74.26081,31.55157369149,74.3083528226001,2025-07-25 11:39:00,2025-07-25 12:19:00,2025-07-25 12:22:00,14.33,43.3,1,2025-07-25 11:00:00,27.1,0.76,9
O4808,2025-07-25 17:01:00,2025-07-25 16:58:00,2025-07-25 17:18:00,2025-07-25 17:08:00,KHI,parcel,24.9106,67.07734,24.94422705379224,67.09626940730993,2025-07-25 16:58:00,2025-07-25 17:43:00,2025-07-25 17:18:00,8.36,20.0,0,2025-07-25 16:00:00,31.3,0.0,3
O4809,2025-07-25 15:45:00,2025-07-25 15:44:00,2025-07-25 16:19:00,2025-07-25 15:54:00,KHI,grocery,24.87504,67.04179,24.897563841339785,67.05338459838353,2025-07-25 15:44:00,2025-07-25 16:24:00,2025-07-25 16:19:00,11.05,35.1,0,2025-07-25 15:00:00,27.5,0.0,9
O481,2025-07-03 10:06:00,2025-07-03 10:03:00,2025-07-03 10:24:00,2025-07-03 10:15:00,LHR,grocery,31.59808,74.33817,31.623866403518,74.37563297168299,2025-07-03 10:03:00,2025-07-03 10:33:00,2025-07-03 10:24:00,10.08,21.1,0,2025-07-03 10:00:00,31.7,0.0,11
O4810,2025-07-25 17:13:00,2025-07-25 17:09:00,2025-07-25 17:46:00,2025-07-25 17:21:00,LHR,grocery,31.52137,74.33424,31.546108140229087,74.35807008908043,2025-07-25 17:09:00,2025-07-25 17:49:00,2025-07-25 17:46:00,13.11,37.0,0,2025-07-25 17:00:00,29.2,0.0,11
O4811,2025-07-25 21:03:00,2025-07-25 21:01:00,2025-07-25 21:17:00,2025-07-25 21:12:00,LHR,food,31.57284,74.29156,31.6080222056776,74.30643156331034,2025-07-25 21:01:00,2025-07-25 21:31:00,2025-07-25 21:17:00,4.68,16.3,0,2025-07-25 21:00:00,26.7,0.0,11
O4812,2025-07-25 10:06:00,2025-07-25 10:02:00,2025-07-25 10:14:00,2025-07-25 10:13:00,LHR,food,31.50373,74.29814,31.537744177647475,74.32033477345078,2025-07-25 10:02:00,2025-07-25 10:32:00,2025-07-25 10:14:00,6.96,12.5,0,2025-07-25 10:00:00,24.5,0.0,2
O4813,2025-07-25 16:37:00,2025-07-25 16:34:00,2025-07-25 16:53:00,2025-07-25 16:45:00,LHR,parcel,31.58421,74.30151,31.62703144669086,74.32956580890641,2025-07-25 16:34:00,2025-07-25 17:34:00,2025-07-25 16:53:00,9.96,19.1,0,2025-07-25 16:00:00,27.8,0.0,9
O4814,2025-07-25 18:00:00,2025-07-25 17:56:00,2025-07-25 18:22:00,2025-07-25 18:08:00,KHI,parcel,24.93934,67.10302,24.953591626840264,67.14275947811151,2025-07-25 17:56:00,2025-07-25 18:36:00,2025-07-25 18:22:00,12.33,26.9,0,2025-07-25 17:00:00,34.7,0.0,7
O4815,2025-07-25 14:04:00,2025-07-25 14:03:00,2025-07-25 14:35:00,2025-07-25 14:13:00,KHI,grocery,24.9461,67.04681,24.98188014813635,67.06646187116547,2025-07-25 14:03:00,2025-07-25 14:48:00,2025-07-25 14:35:00,12.09,32.4,0,2025-07-25 14:00:00,35.0,0.0,6
O4816,2025-07-25 21:02:00,2025-07-25 20:59:00,2025-07-25 21:30:00,2025-07-25 21:08:00,KHI,food,24.92744,67.09431,24.962596847405848,67.1056652011259,2025-07-25 20:59:00,2025-07-25 21:59:00,2025-07-25 21:30:00,14.69,31.1,0,2025-07-25 20:00:00,32.4,0.0,4
O4817,2025-07-25 12:41:00,2025-07-25 12:40:00,2025-07-25 12:58:00,2025-07-25 12:49:00,LHR,grocery,31.49352,74.29092,31.50661465656406,74.3053534746277,2025-07-25 12:40:00,2025-07-25 13:25:00,2025-07-25 12:58:00,8.68,18.9,0,2025-07-25 12:00:00,28.9,0.0,13
O4818,2025-07-25 17:41:00,2025-07-25 17:37:00,2025-07-25 17:52:00,2025-07-25 17:46:00,KHI,grocery,24.89094,67.08757,24.920749479323337,67.12965394618408,2025-07-25 17:37:00,2025-07-25 18:22:00,2025-07-25 17:52:00,4.78,15.9,0,2025-07-25 17:00:00,34.7,0.0,7
O4819,2025-07-25 15:09:00,2025-07-25 15:06:00,2025-07-25 15:31:00,2025-07-25 15:14:00,KHI,grocery,24.83596,67.08239,24.85056379959586,67.11452029356974,2025-07-25 15:06:00,2025-07-25 15:36:00,2025-07-25 15:31:00,11.76,25.0,0,2025-07-25 15:00:00,27.5,0.0,9
O482,2025-07-03 09:59:00,2025-07-03 09:58:00,2025-07-03 10:07:00,2025-07-03 10:05:00,LHR,parcel,31.54093,74.30238,31.551909210632527,74.34400811614984,2025-07-03 09:58:00,2025-07-03 10:58:00,2025-07-03 10:07:00,5.1,9.1,0,2025-07-03 09:00:00,23.5,0.0,11
O4820,2025-07-25 20:10:00,2025-07-25 20:07:00,2025-07-25 20:28:00,2025-07-25 20:15:00,ISB,food,33.6807,73.02582,33.708619798863474,73.06061894641002,2025-07-25 20:07:00,2025-07-25 20:37:00,2025-07-25 20:28:00,12.25,21.4,0,2025-07-25 20:00:00,24.8,0.0,7
O4821,2025-07-25 08:13:00,2025-07-25 08:11:00,2025-07-25 08:33:00,2025-07-25 08:19:00,ISB,food,33.66675,73.08174,33.69556472531504,73.11439111618466,2025-07-25 08:11:00,2025-07-25 08:51:00,2025-07-25 08:33:00,7.87,22.8,0,2025-07-25 08:00:00,21.4,0.0,5
