order_id,event_type,event_ts
O5119,assigned,2025-07-26 08:53:00
O5119,picked,2025-07-26 08:58:00
O5119,delivered,2025-07-26 09:00:00
O5120,created,2025-07-26 15:34:00
O5120,assigned,2025-07-26 15:35:00
O5120,picked,2025-07-26 15:41:00
O5120,delivered,2025-07-26 16:03:00
O5121,created,2025-07-26 16:10:00
O5121,assigned,2025-07-26 16:12:00
O5121,picked,2025-07-26 16:18:00
O5121,delivered,2025-07-26 16:41:00
O5122,created,2025-07-26 19:01:00
O5122,assigned,2025-07-26 19:05:00
O5122,picked,2025-07-26 19:13:00
O5122,delivered,2025-07-26 19:36:00
O5123,created,2025-07-26 18:30:00
O5123,assigned,2025-07-26 18:34:00
O5123,picked,2025-07-26 18:43:00
O5123,delivered,2025-07-26 18:36:00
O5124,created,2025-07-26 12:34:00
O5124,assigned,2025-07-26 12:36:00
O5124,picked,2025-07-26 12:42:00
O5124,delivered,2025-07-26 13:09:00
O5125,created,2025-07-26 18:48:00
O5125,assigned,2025-07-26 18:51:00
O5125,picked,2025-07-26 18:56:00
O5125,delivered,2025-07-26 19:07:00
O5126,created,2025-07-26 19:45:00
O5126,assigned,2025-07-26 19:48:00
O5126,picked,2025-07-26 19:56:00
O5126,delivered,2025-07-26 20:09:00
O5127,created,2025-07-26 17:53:00
O5127,assigned,2025-07-26 17:55:00
O5127,picked,2025-07-26 18:01:00
O5127,delivered,2025-07-26 18:03:00
O5128,created,2025-07-26 14:08:00
O5128,assigned,2025-07-26 14:11:00
O5128,picked,2025-07-26 14:16:00
O5128,delivered,2025-07-26 14:28:00
O5129,created,2025-07-26 17:25:00
O5129,assigned,2025-07-26 17:28:00
O5129,picked,2025-07-26 17:34:00
O5129,delivered,2025-07-26 17:30:00
O5130,created,2025-07-26 09:06:00
O5130,assigned,2025-07-26 09:08:00
O5130,picked,2025-07-26 09:15:00
O5130,delivered,2025-07-26 09:42:00
O5131,created,2025-07-26 19:52:00
O5131,assigned,2025-07-26 19:55:00
O5131,picked,2025-07-26 20:03:00
O5131,delivered,2025-07-26 20:04:00
O5132,created,2025-07-26 12:28:00
O5132,assigned,2025-07-26 12:29:00
O5132,picked,2025-07-26 12:37:00
O5132,delivered,2025-07-26 12:35:00
O5133,created,2025-07-26 15:17:00
O5133,assigned,2025-07-26 15:18:00
O5133,picked,2025-07-26 15:23:00
O5133,delivered,2025-07-26 15:51:00
O5134,created,2025-07-26 17:33:00
O5134,assigned,2025-07-26 17:34:00
O5134,picked,2025-07-26 17:41:00
O5134,delivered,2025-07-26 17:51:00
O5135,created,2025-07-26 15:11:00
O5135,assigned,2025-07-26 15:12:00
O5135,picked,2025-07-26 15:17:00
O5135,delivered,2025-07-26 15:19:00
O5136,created,2025-07-26 08:26:00
O5136,assigned,2025-07-26 08:27:00
O5136,picked,2025-07-26 08:33:00
O5136,delivered,2025-07-26 08:31:00
O5137,created,2025-07-26 18:13:00
O5137,assigned,2025-07-26 18:17:00
O5137,picked,2025-07-26 18:25:00
O5137,delivered,2025-07-26 18:40:00
O5138,created,2025-07-26 12:23:00
O5138,assigned,2025-07-26 12:27:00
O5138,picked,2025-07-26 12:36:00
O5138,delivered,2025-07-26 12:55:00
O5139,created,2025-07-26 12:43:00
O5139,assigned,2025-07-26 12:47:00
O5139,picked,2025-07-26 12:53:00
O5139,delivered,2025-07-26 13:07:00
O5140,created,2025-07-26 12:30:00
O5140,assigned,2025-07-26 12:32:00
O5140,picked,2025-07-26 12:41:00
O5140,delivered,2025-07-26 12:54:00
O5141,created,2025-07-26 15:29:00
O5141,assigned,2025-07-26 15:32:00
O5141,picked,2025-07-26 15:38:00
O5141,delivered,2025-07-26 15:52:00
O5142,created,2025-07-26 20:53:00
O5142,assigned,2025-07-26 20:57:00
O5142,picked,2025-07-26 21:05:00
O5142,delivered,2025-07-26 20:59:00
O5143,created,2025-07-26 17:17:00
O5143,assigned,2025-07-26 17:19:00
O5143,picked,2025-07-26 17:26:00
O5143,delivered,2025-07-26 17:35:00
O5144,created,2025-07-26 21:42:00
O5144,assigned,2025-07-26 21:46:00
O5144,picked,2025-07-26 21:54:00
O5144,delivered,2025-07-26 21:55:00
O5145,created,2025-07-26 11:23:00
O5145,assigned,2025-07-26 11:26:00
O5145,picked,2025-07-26 11:34:00
O5145,delivered,2025-07-26 11:46:00
O5146,created,2025-07-26 14:02:00
O5146,assigned,2025-07-26 14:05:00
O5146,picked,2025-07-26 14:13:00
O5146,delivered,2025-07-26 14:57:00
O5147,created,2025-07-26 17:37:00
O5147,assigned,2025-07-26 17:41:00
O5147,picked,2025-07-26 17:48:00
O5147,delivered,2025-07-26 18:00:00
O5148,created,2025-07-26 09:53:00
O5148,assigned,2025-07-26 09:55:00
O5148,picked,2025-07-26 10:02:00
O5148,delivered,2025-07-26 10:15:00
O5149,created,2025-07-26 08:49:00
O5149,assigned,2025-07-26 08:51:00
O5149,picked,2025-07-26 08:56:00
O5149,delivered,2025-07-26 09:28:00
O5150,created,2025-07-26 18:42:00
O5150,assigned,2025-07-26 18:44:00
O5150,picked,2025-07-26 18:49:00
O5150,delivered,2025-07-26 19:10:00
O5151,created,2025-07-26 13:51:00
O5151,assigned,2025-07-26 13:55:00
O5151,picked,2025-07-26 14:04:00
O5151,delivered,2025-07-26 14:33:00
O5152,created,2025-07-26 15:58:00
O5152,assigned,2025-07-26 16:02:00
O5152,picked,2025-07-26 16:11:00
O5152,delivered,2025-07-26 16:27:00
O5153,created,2025-07-26 18:22:00
O5153,assigned,2025-07-26 18:23:00
O5153,picked,2025-07-26 18:29:00
O5153,delivered,2025-07-26 18:27:00
O5154,created,2025-07-26 20:44:00
O5154,assigned,2025-07-26 20:45:00
O5154,picked,2025-07-26 20:51:00
O5154,delivered,2025-07-26 21:10:00
O5155,created,2025-07-26 09:01:00
O5155,assigned,2025-07-26 09:02:00
O5155,picked,2025-07-26 09:10:00
O5155,delivered,2025-07-26 09:29:00
O5156,created,2025-07-26 08:33:00
O5156,assigned,2025-07-26 08:35:00
O5156,picked,2025-07-26 08:43:00
O5156,delivered,2025-07-26 08:38:00
O5157,created,2025-07-26 21:40:00
O5157,assigned,2025-07-26 21:42:00
O5157,picked,2025-07-26 21:47:00
O5157,delivered,2025-07-26 21:55:00
O5158,created,2025-07-26 17:00:00
O5158,assigned,2025-07-26 17:02:00
O5158,picked,2025-07-26 17:08:00
O5158,delivered,2025-07-26 17:21:00
O5159,created,2025-07-26 18:04:00
O5159,assigned,2025-07-26 18:08:00
O5159,picked,2025-07-26 18:13:00
O5159,delivered,2025-07-26 18:31:00
O5160,created,2025-07-26 14:58:00
O5160,assigned,2025-07-26 15:00:00
O5160,picked,2025-07-26 15:09:00
O5160,delivered,2025-07-26 15:05:00
O5161,created,2025-07-26 13:00:00
O5161,assigned,2025-07-26 13:03:00
O5161,picked,2025-07-26 13:09:00
O5161,delivered,2025-07-26 13:25:00
O5162,created,2025-07-26 09:01:00
O5162,assigned,2025-07-26 09:04:00
O5162,picked,2025-07-26 09:09:00
O5162,delivered,2025-07-26 09:19:00
O5163,created,2025-07-26 12:36:00
O5163,assigned,2025-07-26 12:37:00
O5163,picked,2025-07-26 12:42:00
O5163,delivered,2025-07-26 12:46:00
O5164,created,2025-07-26 21:36:00
O5164,assigned,2025-07-26 21:37:00
O5164,picked,2025-07-26 21:43:00
O5164,delivered,2025-07-26 22:09:00
O5165,created,2025-07-26 18:03:00
O5165,assigned,2025-07-26 18:07:00
O5165,picked,2025-07-26 18:14:00
O5165,delivered,2025-07-26 18:08:00
O5166,created,2025-07-26 12:33:00
O5166,assigned,2025-07-26 12:36:00
O5166,picked,2025-07-26 12:42:00
O5166,delivered,2025-07-26 12:55:00
O5167,created,2025-07-26 17:12:00
O5167,assigned,2025-07-26 17:15:00
O5167,picked,2025-07-26 17:20:00
O5167,delivered,2025-07-26 17:18:00
O5168,created,2025-07-26 11:40:00
O5168,assigned,2025-07-26 11:41:00
O5168,picked,2025-07-26 11:50:00
O5168,delivered,2025-07-26 11:53:00
O5169,created,2025-07-26 12:09:00
O5169,assigned,2025-07-26 12:12:00
O5169,picked,2025-07-26 12:19:00
O5169,delivered,2025-07-26 12:20:00
O5170,created,2025-07-26 17:07:00
O5170,assigned,2025-07-26 17:09:00
O5170,picked,2025-07-26 17:15:00
O5170,delivered,2025-07-26 17:24:00
O5171,created,2025-07-26 12:22:00
O5171,assigned,2025-07-26 12:24:00
O5171,picked,2025-07-26 12:33:00
O5171,delivered,2025-07-26 12:57:00
O5172,created,2025-07-26 18:56:00
O5172,assigned,2025-07-26 19:00:00
O5172,picked,2025-07-26 19:08:00
O5172,delivered,2025-07-26 19:01:00
O5173,created,2025-07-26 09:50:00
O5173,assigned,2025-07-26 09:52:00
O5173,picked,2025-07-26 10:00:00
O5173,delivered,2025-07-26 10:20:00
O5174,created,2025-07-26 18:14:00
O5174,assigned,2025-07-26 18:17:00
O5174,picked,2025-07-26 18:23:00
O5174,delivered,2025-07-26 18:19:00
O5175,created,2025-07-26 16:54:00
O5175,assigned,2025-07-26 16:57:00
O5175,picked,2025-07-26 17:03:00
O5175,delivered,2025-07-26 17:10:00
O5176,created,2025-07-26 18:12:00
O5176,assigned,2025-07-26 18:16:00
O5176,picked,2025-07-26 18:24:00
O5176,delivered,2025-07-26 18:34:00
O5177,created,2025-07-26 16:55:00
O5177,assigned,2025-07-26 16:57:00
O5177,picked,2025-07-26 17:03:00
O5177,delivered,2025-07-26 17:21:00
O5178,created,2025-07-26 11:02:00
O5178,assigned,2025-07-26 11:05:00
O5178,picked,2025-07-26 11:10:00
O5178,delivered,2025-07-26 11:31:00
O5179,created,2025-07-26 10:18:00
O5179,assigned,2025-07-26 10:19:00
O5179,picked,2025-07-26 10:26:00
O5179,delivered,2025-07-26 10:38:00
O5180,created,2025-07-26 12:27:00
O5180,assigned,2025-07-26 12:29:00
O5180,picked,2025-07-26 12:38:00
O5180,delivered,2025-07-26 12:56:00
O5181,created,2025-07-26 14:36:00
O5181,assigned,2025-07-26 14:40:00
O5181,picked,2025-07-26 14:48:00
O5181,delivered,2025-07-26 14:41:00
O5182,created,2025-07-26 21:42:00
O5182,assigned,2025-07-26 21:44:00
O5182,picked,2025-07-26 21:53:00
O5182,delivered,2025-07-26 22:30:00
O5183,created,2025-07-26 21:33:00
O5183,assigned,2025-07-26 21:35:00
O5183,picked,2025-07-26 21:41:00
O5183,delivered,2025-07-26 21:53:00
O5184,created,2025-07-26 13:38:00
O5184,assigned,2025-07-26 13:40:00
O5184,picked,2025-07-26 13:47:00
O5184,delivered,2025-07-26 13:55:00
O5185,created,2025-07-26 12:01:00
O5185,assigned,2025-07-26 12:04:00
O5185,picked,2025-07-26 12:11:00
O5185,delivered,2025-07-26 12:35:00
O5186,created,2025-07-26 18:37:00
O5186,assigned,2025-07-26 18:40:00
O5186,picked,2025-07-26 18:45:00
O5186,delivered,2025-07-26 19:12:00
O5187,created,2025-07-26 20:26:00
O5187,assigned,2025-07-26 20:30:00
O5187,picked,2025-07-26 20:37:00
O5187,delivered,2025-07-26 21:20:00
O5188,created,2025-07-26 13:40:00
O5188,assigned,2025-07-26 13:43:00
O5188,picked,2025-07-26 13:50:00
O5188,delivered,2025-07-26 14:09:00
O5189,created,2025-07-26 21:43:00
O5189,assigned,2025-07-26 21:44:00
O5189,picked,2025-07-26 21:50:00
O5189,delivered,2025-07-26 21:48:00
O5190,created,2025-07-26 13:05:00
O5190,assigned,2025-07-26 13:07:00
O5190,picked,2025-07-26 13:13:00
O5190,delivered,2025-07-26 13:25:00
O5191,created,2025-07-26 15:53:00
O5191,assigned,2025-07-26 15:56:00
O5191,picked,2025-07-26 16:02:00
O5191,delivered,2025-07-26 16:07:00
O5192,created,2025-07-26 12:24:00
O5192,assigned,2025-07-26 12:27:00
O5192,picked,2025-07-26 12:36:00
O5192,delivered,2025-07-26 12:54:00
O5193,created,2025-07-26 14:49:00
O5193,assigned,2025-07-26 14:51:00
O5193,picked,2025-07-26 14:56:00
O5193,delivered,2025-07-26 15:12:00
O5194,created,2025-07-26 09:43:00
O5194,assigned,2025-07-26 09:46:00
O5194,picked,2025-07-26 09:51:00
O5194,delivered,2025-07-26 10:10:00
O5195,created,2025-07-26 12:06:00
O5195,assigned,2025-07-26 12:09:00
O5195,picked,2025-07-26 12:17:00
O5195,delivered,2025-07-26 12:48:00
O5196,created,2025-07-26 19:33:00
O5196,assigned,2025-07-26 19:35:00
O5196,picked,2025-07-26 19:44:00
O5196,delivered,2025-07-26 19:38:00
O5197,created,2025-07-26 17:34:00
O5197,assigned,2025-07-26 17:35:00
O5197,picked,2025-07-26 17:42:00
O5197,delivered,2025-07-26 18:09:00
O5198,created,2025-07-26 17:21:00
O5198,assigned,2025-07-26 17:25:00
O5198,picked,2025-07-26 17:31:00
O5198,delivered,2025-07-26 17:27:00
O5199,created,2025-07-26 11:58:00
O5199,assigned,2025-07-26 12:01:00
O5199,picked,2025-07-26 12:07:00
O5199,delivered,2025-07-26 12:29:00
O5200,created,2025-07-26 18:02:00
O5200,assigned,2025-07-26 18:03:00
O5200,picked,2025-07-26 18:09:00
O5200,delivered,2025-07-26 18:31:00
O5201,created,2025-07-27 18:25:00
O5201,assigned,2025-07-27 18:27:00
O5201,picked,2025-07-27 18:36:00
O5201,delivered,2025-07-27 18:40:00
O5202,created,2025-07-27 18:11:00
O5202,assigned,2025-07-27 18:13:00
O5202,picked,2025-07-27 18:18:00
O5202,delivered,2025-07-27 18:55:00
O5203,created,2025-07-27 10:54:00
O5203,assigned,2025-07-27 10:57:00
O5203,picked,2025-07-27 11:02:00
O5203,delivered,2025-07-27 11:20:00
O5204,created,2025-07-27 19:35:00
O5204,assigned,2025-07-27 19:38:00
O5204,picked,2025-07-27 19:44:00
O5204,delivered,2025-07-27 19:48:00
O5205,created,2025-07-27 13:15:00
O5205,assigned,2025-07-27 13:19:00
O5205,picked,2025-07-27 13:28:00
O5205,delivered,2025-07-27 13:34:00
O5206,created,2025-07-27 09:02:00
O5206,assigned,2025-07-27 09:06:00
O5206,picked,2025-07-27 09:12:00
O5206,delivered,2025-07-27 09:41:00
O5207,created,2025-07-27 21:58:00
O5207,assigned,2025-07-27 22:01:00
O5207,picked,2025-07-27 22:10:00
O5207,delivered,2025-07-27 22:15:00
O5208,created,2025-07-27 11:37:00
O5208,assigned,2025-07-27 11:41:00
O5208,picked,2025-07-27 11:49:00
O5208,delivered,2025-07-27 12:06:00
O5209,created,2025-07-27 13:15:00
O5209,assigned,2025-07-27 13:16:00
O5209,picked,2025-07-27 13:23:00
O5209,delivered,2025-07-27 13:49:00
O5210,created,2025-07-27 20:40:00
O5210,assigned,2025-07-27 20:43:00
O5210,picked,2025-07-27 20:51:00
O5210,delivered,2025-07-27 20:48:00
O5211,created,2025-07-27 16:10:00
O5211,assigned,2025-07-27 16:13:00
O5211,picked,2025-07-27 16:18:00
O5211,delivered,2025-07-27 16:36:00
O5212,created,2025-07-27 12:27:00
O5212,assigned,2025-07-27 12:31:00
O5212,picked,2025-07-27 12:39:00
O5212,delivered,2025-07-27 12:46:00
O5213,created,2025-07-27 20:50:00
O5213,assigned,2025-07-27 20:53:00
O5213,picked,2025-07-27 21:01:00
O5213,delivered,2025-07-27 21:09:00
O5214,created,2025-07-27 20:55:00
O5214,assigned,2025-07-27 20:56:00
O5214,picked,2025-07-27 21:03:00
O5214,delivered,2025-07-27 21:27:00
O5215,created,2025-07-27 19:26:00
O5215,assigned,2025-07-27 19:30:00
O5215,picked,2025-07-27 19:37:00
O5215,delivered,2025-07-27 19:44:00
O5216,created,2025-07-27 20:15:00
O5216,assigned,2025-07-27 20:19:00
O5216,picked,2025-07-27 20:25:00
O5216,delivered,2025-07-27 20:43:00
O5217,created,2025-07-27 14:15:00
O5217,assigned,2025-07-27 14:17:00
O5217,picked,2025-07-27 14:22:00
O5217,delivered,2025-07-27 14:31:00
O5218,created,2025-07-27 19:55:00
O5218,assigned,2025-07-27 19:58:00
O5218,picked,2025-07-27 20:06:00
O5218,delivered,2025-07-27 20:40:00
O5219,created,2025-07-27 18:02:00
O5219,assigned,2025-07-27 18:03:00
O5219,picked,2025-07-27 18:09:00
O5219,delivered,2025-07-27 18:43:00
O5220,created,2025-07-27 21:57:00
O5220,assigned,2025-07-27 21:58:00
O5220,picked,2025-07-27 22:05:00
O5220,delivered,2025-07-27 22:20:00
O5221,created,2025-07-27 15:14:00
O5221,assigned,2025-07-27 15:17:00
O5221,picked,2025-07-27 15:26:00
O5221,delivered,2025-07-27 15:38:00
O5222,created,2025-07-27 14:55:00
O5222,assigned,2025-07-27 14:57:00
O5222,picked,2025-07-27 15:02:00
O5222,delivered,2025-07-27 15:27:00
O5223,created,2025-07-27 18:09:00
O5223,assigned,2025-07-27 18:11:00
O5223,picked,2025-07-27 18:16:00
O5223,delivered,2025-07-27 18:58:00
O5224,created,2025-07-27 12:17:00
O5224,assigned,2025-07-27 12:20:00
O5224,picked,2025-07-27 12:27:00
O5224,delivered,2025-07-27 12:25:00
O5225,created,2025-07-27 19:26:00
O5225,assigned,2025-07-27 19:28:00
O5225,picked,2025-07-27 19:34:00
O5225,delivered,2025-07-27 19:56:00
O5226,created,2025-07-27 09:49:00
O5226,assigned,2025-07-27 09:52:00
O5226,picked,2025-07-27 09:59:00
O5226,delivered,2025-07-27 10:16:00
O5227,created,2025-07-27 12:53:00
O5227,assigned,2025-07-27 12:56:00
O5227,picked,2025-07-27 13:05:00
O5227,delivered,2025-07-27 13:03:00
O5228,created,2025-07-27 16:16:00
O5228,assigned,2025-07-27 16:20:00
O5228,picked,2025-07-27 16:27:00
O5228,delivered,2025-07-27 16:37:00
O5229,created,2025-07-27 17:26:00
O5229,assigned,2025-07-27 17:29:00
O5229,picked,2025-07-27 17:37:00
O5229,delivered,2025-07-27 17:31:00
O5230,created,2025-07-27 21:36:00
O5230,assigned,2025-07-27 21:39:00
O5230,picked,2025-07-27 21:48:00
O5230,delivered,2025-07-27 21:44:00
O5231,created,2025-07-27 09:06:00
O5231,assigned,2025-07-27 09:09:00
O5231,picked,2025-07-27 09:18:00
O5231,delivered,2025-07-27 09:11:00
O5232,created,2025-07-27 09:31:00
O5232,assigned,2025-07-27 09:35:00
O5232,picked,2025-07-27 09:43:00
O5232,delivered,2025-07-27 09:42:00
O5233,created,2025-07-27 14:57:00
O5233,assigned,2025-07-27 14:58:00
O5233,picked,2025-07-27 15:04:00
O5233,delivered,2025-07-27 15:08:00
O5234,created,2025-07-27 15:01:00
O5234,assigned,2025-07-27 15:02:00
O5234,picked,2025-07-27 15:09:00
O5234,delivered,2025-07-27 15:14:00
O5235,created,2025-07-27 14:38:00
O5235,assigned,2025-07-27 14:40:00
O5235,picked,2025-07-27 14:49:00
O5235,delivered,2025-07-27 14:54:00
O5236,created,2025-07-27 17:49:00
O5236,assigned,2025-07-27 17:50:00
O5236,picked,2025-07-27 17:55:00
O5236,delivered,2025-07-27 18:19:00
O5237,created,2025-07-27 21:37:00
O5237,assigned,2025-07-27 21:38:00
O5237,picked,2025-07-27 21:47:00
O5237,delivered,2025-07-27 22:14:00
O5238,created,2025-07-27 17:46:00
O5238,assigned,2025-07-27 17:47:00
O5238,picked,2025-07-27 17:52:00
O5238,delivered,2025-07-27 18:01:00
O5239,created,2025-07-27 20:32:00
O5239,assigned,2025-07-27 20:34:00
O5239,picked,2025-07-27 20:42:00
O5239,delivered,2025-07-27 21:00:00
O5240,created,2025-07-27 14:13:00
O5240,assigned,2025-07-27 14:16:00
O5240,picked,2025-07-27 14:23:00
O5240,delivered,2025-07-27 14:29:00
O5241,created,2025-07-27 08:22:00
O5241,assigned,2025-07-27 08:23:00
O5241,picked,2025-07-27 08:29:00
O5241,delivered,2025-07-27 08:54:00
O5242,created,2025-07-27 11:58:00
O5242,assigned,2025-07-27 12:02:00
O5242,picked,2025-07-27 12:11:00
O5242,delivered,2025-07-27 12:23:00
O5243,created,2025-07-27 18:53:00
O5243,assigned,2025-07-27 18:55:00
O5243,picked,2025-07-27 19:03:00
O5243,delivered,2025-07-27 19:41:00
O5244,created,2025-07-27 19:24:00
O5244,assigned,2025-07-27 19:25:00
O5244,picked,2025-07-27 19:32:00
O5244,delivered,2025-07-27 20:02:00
O5245,created,2025-07-27 10:09:00
O5245,assigned,2025-07-27 10:12:00
O5245,picked,2025-07-27 10:18:00
O5245,delivered,2025-07-27 10:59:00
O5246,created,2025-07-27 15:24:00
O5246,assigned,2025-07-27 15:27:00
O5246,picked,2025-07-27 15:36:00
O5246,delivered,2025-07-27 15:54:00
O5247,created,2025-07-27 21:14:00
O5247,assigned,2025-07-27 21:18:00
O5247,picked,2025-07-27 21:26:00
O5247,delivered,2025-07-27 21:46:00
O5248,created,2025-07-27 21:37:00
O5248,assigned,2025-07-27 21:40:00
O5248,picked,2025-07-27 21:49:00
O5248,delivered,2025-07-27 22:02:00
O5249,created,2025-07-27 19:33:00
O5249,assigned,2025-07-27 19:37:00
O5249,picked,2025-07-27 19:45:00
O5249,delivered,2025-07-27 19:51:00
O5250,created,2025-07-27 13:30:00
O5250,assigned,2025-07-27 13:33:00
O5250,picked,2025-07-27 13:42:00
O5250,delivered,2025-07-27 13:35:00
O5251,created,2025-07-27 11:31:00
O5251,assigned,2025-07-27 11:32:00
O5251,picked,2025-07-27 11:41:00
O5251,delivered,2025-07-27 11:53:00
O5252,created,2025-07-27 13:28:00
O5252,assigned,2025-07-27 13:31:00
O5252,picked,2025-07-27 13:36:00
O5252,delivered,2025-07-27 13:53:00
O5253,created,2025-07-27 14:46:00
O5253,assigned,2025-07-27 14:49:00
O5253,picked,2025-07-27 14:56:00
O5253,delivered,2025-07-27 15:07:00
O5254,created,2025-07-27 19:35:00
O5254,assigned,2025-07-27 19:39:00
O5254,picked,2025-07-27 19:46:00
O5254,delivered,2025-07-27 20:02:00
O5255,created,2025-07-27 13:46:00
O5255,assigned,2025-07-27 13:49:00
O5255,picked,2025-07-27 13:57:00
O5255,delivered,2025-07-27 14:08:00
O5256,created,2025-07-27 16:57:00
O5256,assigned,2025-07-27 17:01:00
O5256,picked,2025-07-27 17:10:00
O5256,delivered,2025-07-27 17:30:00
O5257,created,2025-07-27 18:47:00
O5257,assigned,2025-07-27 18:49:00
O5257,picked,2025-07-27 18:54:00
O5257,delivered,2025-07-27 19:12:00
O5258,created,2025-07-27 21:36:00
O5258,assigned,2025-07-27 21:39:00
O5258,picked,2025-07-27 21:47:00
O5258,delivered,2025-07-27 21:41:00
O5259,created,2025-07-27 17:10:00
O5259,assigned,2025-07-27 17:14:00
O5259,picked,2025-07-27 17:22:00
O5259,delivered,2025-07-27 17:15:00
O5260,created,2025-07-27 21:34:00
O5260,assigned,2025-07-27 21:38:00
O5260,picked,2025-07-27 21:43:00
O5260,delivered,2025-07-27 21:39:00
O5261,created,2025-07-27 08:35:00
O5261,assigned,2025-07-27 08:37:00
O5261,picked,2025-07-27 08:43:00
O5261,delivered,2025-07-27 08:52:00
O5262,created,2025-07-27 11:25:00
O5262,assigned,2025-07-27 11:28:00
O5262,picked,2025-07-27 11:34:00
O5262,delivered,2025-07-27 11:31:00
O5263,created,2025-07-27 18:04:00
O5263,assigned,2025-07-27 18:08:00
O5263,picked,2025-07-27 18:14:00
O5263,delivered,2025-07-27 18:29:00
O5264,created,2025-07-27 18:59:00
O5264,assigned,2025-07-27 19:00:00
O5264,picked,2025-07-27 19:08:00
O5264,delivered,2025-07-27 19:22:00
O5265,created,2025-07-27 21:18:00
O5265,assigned,2025-07-27 21:20:00
O5265,picked,2025-07-27 21:28:00
O5265,delivered,2025-07-27 21:32:00
O5266,created,2025-07-27 15:28:00
O5266,assigned,2025-07-27 15:31:00
O5266,picked,2025-07-27 15:39:00
O5266,delivered,2025-07-27 16:04:00
O5267,created,2025-07-27 12:34:00
O5267,assigned,2025-07-27 12:37:00
O5267,picked,2025-07-27 12:46:00
O5267,delivered,2025-07-27 12:46:00
O5268,created,2025-07-27 10:04:00
O5268,assigned,2025-07-27 10:06:00
O5268,picked,2025-07-27 10:13:00
O5268,delivered,2025-07-27 10:36:00
O5269,created,2025-07-27 18:13:00
O5269,assigned,2025-07-27 18:17:00
O5269,picked,2025-07-27 18:22:00
O5269,delivered,2025-07-27 18:35:00
O5270,created,2025-07-27 09:20:00
O5270,assigned,2025-07-27 09:24:00
O5270,picked,2025-07-27 09:29:00
O5270,delivered,2025-07-27 10:01:00
O5271,created,2025-07-27 13:06:00
O5271,assigned,2025-07-27 13:08:00
O5271,picked,2025-07-27 13:17:00
O5271,delivered,2025-07-27 13:23:00
O5272,created,2025-07-27 18:17:00
O5272,assigned,2025-07-27 18:21:00
O5272,picked,2025-07-27 18:29:00
O5272,delivered,2025-07-27 18:53:00
O5273,created,2025-07-27 18:31:00
O5273,assigned,2025-07-27 18:34:00
O5273,picked,2025-07-27 18:41:00
O5273,delivered,2025-07-27 19:00:00
O5274,created,2025-07-27 18:56:00
O5274,assigned,2025-07-27 18:58:00
O5274,picked,2025-07-27 19:07:00
O5274,delivered,2025-07-27 19:12:00
O5275,created,2025-07-27 12:47:00
O5275,assigned,2025-07-27 12:48:00
O5275,picked,2025-07-27 12:56:00
O5275,delivered,2025-07-27 13:09:00
O5276,created,2025-07-27 21:11:00
O5276,assigned,2025-07-27 21:13:00
O5276,picked,2025-07-27 21:21:00
O5276,delivered,2025-07-27 21:16:00
O5277,created,2025-07-27 14:58:00
O5277,assigned,2025-07-27 15:01:00
O5277,picked,2025-07-27 15:09:00
O5277,delivered,2025-07-27 15:13:00
O5278,created,2025-07-27 09:49:00
O5278,assigned,2025-07-27 09:50:00
O5278,picked,2025-07-27 09:59:00
O5278,delivered,2025-07-27 10:01:00
O5279,created,2025-07-27 21:13:00
O5279,assigned,2025-07-27 21:14:00
O5279,picked,2025-07-27 21:22:00
O5279,delivered,2025-07-27 21:38:00
O5280,created,2025-07-27 16:11:00
O5280,assigned,2025-07-27 16:12:00
O5280,picked,2025-07-27 16:20:00
O5280,delivered,2025-07-27 16:30:00
O5281,created,2025-07-27 13:54:00
O5281,assigned,2025-07-27 13:55:00
O5281,picked,2025-07-27 14:01:00
O5281,delivered,2025-07-27 14:00:00
O5282,created,2025-07-27 10:58:00
O5282,assigned,2025-07-27 11:00:00
O5282,picked,2025-07-27 11:05:00
O5282,delivered,2025-07-27 11:11:00
O5283,created,2025-07-27 13:29:00
O5283,assigned,2025-07-27 13:31:00
O5283,picked,2025-07-27 13:37:00
O5283,delivered,2025-07-27 13:44:00
O5284,created,2025-07-27 20:20:00
O5284,assigned,2025-07-27 20:22:00
O5284,picked,2025-07-27 20:30:00
O5284,delivered,2025-07-27 20:35:00
O5285,created,2025-07-27 18:44:00
O5285,assigned,2025-07-27 18:47:00
O5285,picked,2025-07-27 18:55:00
O5285,delivered,2025-07-27 19:19:00
O5286,created,2025-07-27 21:20:00
O5286,assigned,2025-07-27 21:24:00
O5286,picked,2025-07-27 21:30:00
O5286,delivered,2025-07-27 21:39:00
O5287,created,2025-07-27 10:18:00
O5287,assigned,2025-07-27 10:20:00
O5287,picked,2025-07-27 10:25:00
O5287,delivered,2025-07-27 10:25:00
O5288,created,2025-07-27 16:05:00
O5288,assigned,2025-07-27 16:06:00
O5288,picked,2025-07-27 16:13:00
O5288,delivered,2025-07-27 16:17:00
O5289,created,2025-07-27 21:29:00
O5289,assigned,2025-07-27 21:30:00
O5289,picked,2025-07-27 21:37:00
O5289,delivered,2025-07-27 21:34:00
O5290,created,2025-07-27 12:01:00
O5290,assigned,2025-07-27 12:03:00
O5290,picked,2025-07-27 12:08:00
O5290,delivered,2025-07-27 12:16:00
O5291,created,2025-07-27 21:09:00
O5291,assigned,2025-07-27 21:12:00
O5291,picked,2025-07-27 21:17:00
